t,X,Y,Z,p
525.0,969234.4503737714,5624663.721622899,2846511.303133695,20832540.499989774
530.0,969227.2056842347,5624670.2171988,2846500.934747489,20831035.693104774
535.0,969221.5897143625,5624676.29778746,2846490.8317329106,20829534.154654462
540.0,969217.3980879978,5624681.743156802,2846481.498875776,20828036.109498255
545.0,969214.287002708,5624686.395253238,2846473.3655741382,20826541.8178182
550.0,969211.8068829479,5624690.173672597,2846466.7438053126,20825051.549987312
555.0,969209.4463875607,5624693.083530148,2846461.797586829,20823565.56051341
560.0,969206.6824637777,5624695.214959392,2846458.5269208597,20822084.063584387
565.0,969203.0315478543,5624696.7342887875,2846456.7677938654,20820607.212579574
570.0,969198.0969001595,5624697.867760136,2846456.2082315073,20819135.085521504
575.0,969191.6074409878,5624698.879382487,2846456.4188371724,20817667.67786221
580.0,969183.4442854716,5624700.045089357,2846456.894824641,20816204.903284088
585.0,969173.6523802833,5624701.625728894,2846457.1054302934,20814746.602417484
590.0,969162.4361032944,5624703.841530843,2846456.545867952,20813292.558610413
595.0,969150.1392572388,5624706.850549538,2846454.7867406528,20811842.519205388
600.0,969137.2114159833,5624710.733192988,2846451.5160726802,20810396.22024876
605.0,969124.1639177284,5624715.4843523875,2846446.569847615,20808953.41223104
610.0,969111.5198126989,5624721.01390245,2846439.948063286,20807513.884363163
615.0,969099.7626644947,5624727.155523584,2846431.8147321194,20806077.485041868
620.0,969089.2892164144,5624733.682982391,2846422.481826857,20804644.136532467
625.0,969080.3705558239,5624740.33227685,2846412.3787430217,20803213.842462268
630.0,969073.1255779559,5624746.827478499,2846402.0102671944,20801786.68741755
635.0,969067.509346792,5624752.907742024,2846391.9071652875,20800362.828703064
640.0,969063.3174926243,5624758.352838309,2846382.574227482,20798942.481082022
645.0,969060.2062161908,5624763.004711623,2846374.4408555427,20797525.89599128
650.0,969057.7259415302,5624766.782950773,2846367.8190294807,20796113.33725809
655.0,969055.3653235199,5624769.692659799,2846362.872768244,20794705.05567792
660.0,969052.6013022673,5624771.823957878,2846359.6020740042,20793301.26491721
665.0,969048.9503044414,5624773.343157435,2846357.8429318047,20791902.121070515
670.0,969044.0155793013,5624774.476484118,2846357.28336461,20790507.707841698
675.0,969037.526035595,5624775.487932269,2846357.493972095,20789118.028769504
680.0,969029.3627776032,5624776.653423591,2846357.9699636777,20787733.00723212
685.0,969019.5707429014,5624778.233798461,2846358.180571151,20786352.49421055
690.0,969008.354302913,5624780.449283666,2846357.6210039724,20784976.28303948
695.0,968996.0572572,5624783.457935679,2846355.8618614683,20783604.129700057
700.0,968983.129180047,5624787.340169533,2846352.5911652255,20782235.776676178
705.0,968970.0814136188,5624792.090887651,2846347.6448974074,20780870.97805641
710.0,968957.4370152648,5624797.619979071,2846341.023055842,20779509.52344886
715.0,968945.6795581704,5624803.761140235,2846332.889654375,20778151.258397833
720.0,968935.2057967444,5624810.288153897,2846323.556668444,20776796.0993355
725.0,968926.286829898,5624816.9370327415,2846313.4534972827,20775444.041635692
730.0,968919.0415637167,5624823.431860129,2846303.084931836,20774095.16000832
735.0,968913.4250712772,5624829.511798508,2846292.981742604,20772749.601215504
740.0,968909.2329893194,5624834.956621722,2846283.648724131,20771407.569833916
745.0,968906.1215217542,5624839.608271908,2846275.5152818924,20770069.308458336
750.0,968903.6410922016,5624843.386330841,2846268.8933985964,20768735.07427598
755.0,968901.2803515756,5624846.295891338,2846263.9470946076,20767405.11428727
760.0,968898.5162328596,5624848.427058245,2846260.6763720983,20766079.64157379
765.0,968894.8651531368,5624849.946127961,2846258.917214694,20764758.814907208
770.0,968889.930350557,5624851.079309975,2846258.357642663,20763442.723663285
775.0,968883.4407223229,5624852.090583923,2846258.568251969,20762131.37948733
780.0,968875.2773618631,5624853.255859689,2846259.0442476654,20760824.7155003
785.0,968865.4851976584,5624854.835969887,2846259.2548569585,20759522.593103163
790.0,968854.2685946827,5624857.051138341,2846258.695284944,20758224.81570192
795.0,968841.9713493272,5624860.059423661,2846256.936127235,20756931.14800788
800.0,968829.043036293,5624863.9412479075,2846253.6654027225,20755641.339031942
805.0,968815.9950017101,5624868.69152473,2846248.719092153,20754355.14653917
810.0,968803.350310051,5624874.220157495,2846242.0971933543,20753072.360594645
815.0,968791.5925440867,5624880.360858672,2846233.9637215887,20751792.823925436
820.0,968781.118469335,5624886.887427174,2846224.630654991,20750516.447137654
825.0,968772.1991962526,5624893.535890393,2846214.5273965076,20749243.217329957
830.0,968764.9536417759,5624900.030343504,2846204.158741445,20747973.19928733
835.0,968759.3368880757,5624906.109956725,2846194.0554648913,20746706.529158503
840.0,968755.1445783423,5624911.55450686,2846184.722365753,20745443.40124741
845.0,968752.0329196558,5624916.205933907,2846176.588853217,20744184.049213342
850.0,968749.5523352207,5624919.983812617,2846169.9669126887,20742928.723511714
855.0,968747.1914719861,5624922.893224578,2846165.02056595,20741677.66726647
860.0,968744.4272558129,5624925.0242603095,2846161.749815172,20740431.092911016
865.0,968740.7760941987,5624926.543200181,2846159.9906425634,20739189.161854688
870.0,968735.8412141849,5624927.676237521,2846159.431065696,20737951.969133176
875.0,968729.3515014297,5624928.687337262,2846159.641676822,20736719.534514822
880.0,968721.1880385102,5624929.852397467,2846160.117676633,20735491.800906323
885.0,968711.3957448126,5624931.432242986,2846160.3282877463,20734268.64019368
890.0,968700.1789788619,5624933.647094681,2846159.768710895,20733049.86593485
895.0,968687.8815338783,5624936.655013299,2846158.0095379823,20731835.251659527
900.0,968674.9529849801,5624940.536427926,2846154.7387852017,20730624.552992612
905.0,968661.9046822608,5624945.28626344,2846149.7924318817,20729417.53145295
910.0,968649.2596973166,5624950.814437537,2846143.170475851,20728213.977622483
915.0,968637.5016225026,5624956.954678712,2846135.0369337895,20727013.73144772
920.0,968627.0272344456,5624963.48080204,2846125.703786529,20725816.697718475
925.0,968618.1076551462,5624970.128849617,2846115.6004407257,20724622.855240095
930.0,968610.8618123912,5624976.622928439,2846105.23169605,20723432.258828312
935.0,968605.2447974468,5624982.702216489,2846095.128332177,20722245.033952113
940.0,968601.0522599507,5624988.1464935355,2846085.795152377,20721061.36456071
945.0,968597.9404101546,5624992.797697435,2846077.661569547,20719881.47528801
950.0,968595.4596708461,5624996.575395917,2846071.039571788,20718705.609768488
955.0,968593.0986850105,5624999.484659337,2846066.0931823,20717534.007169604
960.0,968590.3343713857,5625001.615563887,2846062.822403255,20716366.87921327
965.0,968586.6831278859,5625003.134373909,2846061.063215443,20715204.38990574
970.0,968581.748170444,5625004.267266573,2846060.503633739,20714046.639928237
975.0,968575.2583731741,5625005.2781921,2846060.7142466856,20712893.657185078
980.0,968567.0948078029,5625006.443036742,2846061.19025061,20711745.394407585
985.0,968557.3023846224,5625008.022617574,2846061.4008635436,20710601.7340276
990.0,968546.0854557089,5625010.237152501,2846060.841281857,20709462.499831624
995.0,968533.787811112,5625013.244704406,2846059.08209374,20708327.474252436
1000.0,968520.8590263665,5625017.125709404,2846055.811312692,20707196.419613495
1005.0,968507.8104555296,5625021.875103597,2846050.8649166236,20706069.10126344
1010.0,968495.1651773195,5625027.40281901,2846044.2429033625,20704945.310361084
1015.0,968483.4067936763,5625033.54260017,2846036.109291008,20703824.88411044
1020.0,968472.9320923339,5625040.068278307,2846026.776063087,20702707.721497513
1025.0,968464.012206837,5625046.715910233,2846016.6726299673,20701593.793019827
1030.0,968456.7660758216,5625053.20961475,2846006.3037956813,20700483.14348381
1035.0,968451.1487996487,5625059.288577619,2845996.200344493,20699375.887616865
