t,X,Y,Z,p
665.0,969048.9503044414,5624773.343157435,2846357.842931805,20438707.799911108
670.0,969044.0155793013,5624774.476484118,2846357.28336461,20437496.15906598
675.0,969037.526035595,5624775.4879322685,2846357.493972095,20436289.805455554
680.0,969029.3627776031,5624776.6534235915,2846357.9699636777,20435085.79837665
685.0,969019.5707429014,5624778.233798461,2846358.1805711514,20433887.0795909
690.0,969008.354302913,5624780.449283666,2846357.6210039724,20432691.41813954
695.0,968996.0572571999,5624783.457935679,2846355.8618614683,20431499.401190873
700.0,968983.1291800471,5624787.340169533,2846352.591165225,20430310.855809588
705.0,968970.0814136188,5624792.090887651,2846347.6448974074,20429126.422994163
710.0,968957.4370152649,5624797.619979071,2846341.0230558417,20427945.11209706
715.0,968945.6795581705,5624803.761140235,2846332.889654375,20426768.035786867
720.0,968935.2057967443,5624810.288153897,2846323.5566684436,20425595.293727096
725.0,968926.286829898,5624816.9370327415,2846313.4534972827,20424426.51546661
730.0,968919.0415637168,5624823.431860128,2846303.0849318365,20423262.174138654
735.0,968913.4250712772,5624829.511798508,2846292.9817426037,20422102.617408898
740.0,968909.2329893194,5624834.956621722,2846283.6487241313,20420948.193951104
745.0,968906.1215217542,5624839.608271908,2846275.5152818924,20419797.707672182
750.0,968903.6410922016,5624843.386330841,2846268.8933985964,20418652.40364803
755.0,968901.2803515756,5624846.295891338,2846263.947094608,20417512.608622607
760.0,968898.5162328596,5624848.427058245,2846260.6763720983,20416376.790447418
765.0,968894.8651531369,5624849.946127961,2846258.917214694,20415245.256381176
770.0,968889.9303505571,5624851.079309975,2846258.357642663,20414117.829774063
775.0,968883.4407223228,5624852.090583923,2846258.568251969,20412994.785422653
780.0,968875.2773618632,5624853.255859689,2846259.044247665,20411876.084309325
785.0,968865.4851976584,5624854.835969887,2846259.254856958,20410760.34421935
790.0,968854.2685946828,5624857.051138341,2846258.6952849436,20409648.66119432
795.0,968841.9713493272,5624860.059423661,2846256.936127235,20408540.845491257
800.0,968829.043036293,5624863.941247908,2846253.6654027225,20407436.334586535
805.0,968815.99500171,5624868.69152473,2846248.719092153,20406335.848386507
810.0,968803.3503100509,5624874.220157495,2846242.0971933543,20405238.807476316
815.0,968791.5925440869,5624880.360858672,2846233.9637215887,20404146.053228952
820.0,968781.118469335,5624886.887427174,2846224.630654991,20403057.22711344
825.0,968772.1991962526,5624893.535890393,2846214.527396508,20401974.295369156
830.0,968764.953641776,5624900.030343504,2846204.158741445,20400894.140408706
835.0,968759.3368880756,5624906.109956725,2846194.0554648917,20399818.65990078
840.0,968755.1445783423,5624911.55450686,2846184.7223657533,20398748.628436446
845.0,968752.0329196558,5624916.205933907,2846176.5888532167,20397682.955184024
850.0,968749.5523352207,5624919.983812617,2846169.9669126887,20396622.57090905
855.0,968747.1914719859,5624922.893224578,2846165.02056595,20395566.052586123
860.0,968744.4272558128,5624925.0242603095,2846161.749815172,20394514.992825814
865.0,968740.7760941987,5624926.543200181,2846159.990642564,20393467.660184145
870.0,968735.8412141849,5624927.676237522,2846159.4310656963,20392424.820080698
875.0,968729.3515014296,5624928.687337262,2846159.6416768217,20391386.63502229
880.0,968721.1880385102,5624929.852397467,2846160.117676633,20390351.289931767
885.0,968711.3957448127,5624931.432242986,2846160.3282877463,20389320.71429888
890.0,968700.178978862,5624933.647094681,2846159.768710895,20388293.18814927
895.0,968687.8815338784,5624936.655013299,2846158.0095379823,20387270.28958092
900.0,968674.95298498,5624940.536427926,2846154.7387852017,20386250.694428395
905.0,968661.9046822608,5624945.28626344,2846149.7924318817,20385234.211639464
910.0,968649.2596973166,5624950.8144375365,2846143.1704758513,20384222.434407618
915.0,968637.5016225027,5624956.9546787115,2846135.0369337895,20383214.861028716
920.0,968627.0272344457,5624963.48080204,2846125.7037865287,20382210.81560039
925.0,968618.1076551463,5624970.128849617,2846115.6004407257,20381211.561507594
930.0,968610.8618123912,5624976.622928439,2846105.23169605,20380216.48791256
935.0,968605.2447974469,5624982.702216488,2846095.1283321767,20379226.689761806
940.0,968601.0522599508,5624988.146493536,2846085.795152377,20378241.374125585
945.0,968597.9404101545,5624992.797697435,2846077.661569547,20377260.719925046
950.0,968595.4596708459,5624996.575395917,2846071.039571788,20376285.147573452
955.0,968593.0986850105,5624999.4846593365,2846066.0931822998,20375314.238007348
960.0,968590.3343713856,5625001.615563887,2846062.822403255,20374347.532446865
965.0,968586.6831278859,5625003.134373909,2846061.063215443,20373385.296180643
970.0,968581.748170444,5625004.267266573,2846060.503633739,20372427.33195796
975.0,968575.2583731741,5625005.2781921,2846060.7142466856,20371473.699132346
980.0,968567.0948078028,5625006.443036742,2846061.19025061,20370524.09885753
985.0,968557.3023846224,5625008.022617574,2846061.4008635436,20369577.29541746
990.0,968546.0854557088,5625010.237152501,2846060.841281857,20368635.85137141
995.0,968533.787811112,5625013.244704407,2846059.08209374,20367697.21479194
1000.0,968520.8590263664,5625017.125709403,2846055.811312692,20366762.54460022
1005.0,968507.8104555295,5625021.875103597,2846050.8649166236,20365832.005792584
1010.0,968495.1651773195,5625027.40281901,2846044.2429033625,20364904.990217037
1015.0,968483.4067936764,5625033.54260017,2846036.109291008,20363982.494201068
1020.0,968472.932092334,5625040.068278307,2846026.776063087,20363063.769158233
1025.0,968464.0122068371,5625046.715910234,2846016.6726299673,20362150.00952717
1030.0,968456.7660758216,5625053.20961475,2846006.3037956813,20361240.938566767
1035.0,968451.1487996487,5625059.288577619,2845996.200344493,20360336.236643728
1040.0,968446.9560344036,5625064.732581563,2845986.8670840333,20359436.24342613
1045.0,968443.8439935092,5625069.38356231,2845978.7334309113,20358540.6988464
1050.0,968441.3630993359,5625073.161080553,2845972.1113759237,20357650.431348644
1055.0,968439.0019909064,5625076.070195428,2845967.164943688,20356765.06898096
1060.0,968436.2375798369,5625078.2009687945,2845963.8941363767,20355883.447397992
1065.0,968432.5862544564,5625079.719648962,2845962.1349333613,20355007.043886874
1070.0,968427.6512195923,5625080.8523969455,2845961.5753468224,20354134.040104244
1075.0,968421.1613378144,5625081.863148255,2845961.785961588,20353265.592968274
1080.0,968412.9976699995,5625083.027777325,2845962.261969627,20352401.412239183
1085.0,968403.2051173459,5625084.607093466,2845962.4725843812,20351540.579066325
1090.0,968391.9880254824,5625086.821311617,2845961.9129978577,20350683.99844051
1095.0,968379.6901812869,5625089.8284968,2845960.153794538,20349831.957404416
1100.0,968366.7611607106,5625093.709092157,2845956.882985223,20348982.158008356
1105.0,968353.7123217743,5625098.458045014,2845951.9365464067,20348137.222228367
1110.0,968341.0667503187,5625103.985301731,2845945.3144759187,20347296.265007578
1115.0,968329.3080578664,5625110.12462286,2845937.1807932737,20346459.189021356
1120.0,968318.8330432588,5625116.649855793,2845927.8474846943,20345626.6585003
1125.0,968309.9128515831,5625123.29707205,2845917.7439642614,20344799.049961697
1130.0,968302.6664323256,5625129.790402252,2845907.3750403686,20343974.75539073
1135.0,968297.0488949395,5625135.869039927,2845897.271501868,20343156.0257211
1140.0,968292.8559019592,5625141.3127707625,2845887.9381607515,20342342.165360164
1145.0,968289.7436699776,5625145.9635283435,2845879.8044373393,20341532.77444671
1150.0,968287.2626209492,5625149.7408663435,2845873.182325126,20340728.527882546
1155.0,968284.9013899331,5625152.649832667,2845868.235850145,20339928.241493016
1160.0,968282.1368814243,5625154.780474843,2845864.965014568,20339132.552047383
1165.0,968278.4854741695,5625156.299025155,2845863.20579635,20338341.653825052
1170.0,968273.5503618885,5625157.431628454,2845862.6462049745,20337554.892596178
1175.0,968267.060395609,5625158.442205542,2845862.8568215608,20336772.450455952
1180.0,968258.8966253591,5625159.606619038,2845863.3328337125,20335993.54919902
1185.0,968249.1039432427,5625161.185670477,2845863.543450286,20335218.70177439
1190.0,968237.8866884408,5625163.399571843,2845862.983858928,20334447.91693635
1195.0,968225.5886446609,5625166.406390295,2845861.2246404057,20333680.95736232
1200.0,968212.6593882708,5625170.286575997,2845857.953802825,20332917.894860122
1205.0,968199.6102812542,5625175.035087508,2845853.0073212637,20332159.0473671
1210.0,968186.9644165724,5625180.561885513,2845846.38519355,20331403.2483979
1215.0,968175.2054153315,5625186.700746599,2845838.2514406163,20330653.009227756
1220.0,968164.7300874788,5625193.225534313,2845828.918051382,20329906.42650269
1225.0,968155.8095896437,5625199.872334886,2845818.814443638,20329164.73045689
1230.0,968148.5628821616,5625206.36529076,2845808.4454301423,20328427.19141372
1235.0,968142.9450835786,5625212.44360323,2845798.3418043307,20327694.587020513
1240.0,968138.7518628762,5625217.887060945,2845789.00838256,20326966.577385712
1245.0,968135.6394398186,5625222.537595352,2845780.874588862,20326243.118327957
1250.0,968133.1582359438,5625226.314753101,2845774.252419424,20325525.688502375
1255.0,968130.7968823487,5625229.223570868,2845769.3059016983,20324811.45397618
1260.0,968128.0322764072,5625231.3540818505,2845766.035037856,20324101.72054408
1265.0,968124.380787283,5625232.872502301,2845764.2758044368,20323396.84584623
1270.0,968119.4455975912,5625234.00496091,2845763.7162082256,20322696.238071024
1275.0,968112.9555468165,5625235.015363773,2845763.9268266317,20321999.5860408
1280.0,968104.7916741392,5625236.179561689,2845764.4028428975,20321307.46397497
1285.0,968094.99886257,5625237.758348423,2845764.613461292,20320619.160319675
1290.0,968083.7814448423,5625239.971932996,2845764.053865097,20319933.72322912
1295.0,968071.4832014929,5625242.978384706,2845762.2946313727,20319252.87452841
1300.0,968058.5537093059,5625246.8581607435,2845759.023765528,20318576.482680503
1305.0,968045.5043342272,5625251.606230894,2845754.0772412224,20317903.429108415
1310.0,968032.8581763392,5625257.132570175,2845747.4550562836,20317234.689359825
1315.0,968021.09886633,5625263.2709712,2845739.3212330644,20316570.43555546
1320.0,968010.623225252,5625269.7953136815,2845729.987763178,20315910.028950494
1325.0,968001.7024212772,5625276.441698558,2845719.8840681277,20315255.075899415
1330.0,967994.455425588,5625282.934280089,2845709.5149650313,20314604.430919506
1335.0,967988.8373658236,5625289.012267341,2845699.4112519133,20313957.839750983
1340.0,967984.643917413,5625294.455451925,2845690.077749491,20313316.978603404
1345.0,967981.5313032907,5625299.105763153,2845681.943885508,20312680.000151366
1350.0,967979.0499445788,5625302.882740644,2845675.3216588483,20312048.381061055
1355.0,967976.6884684119,5625305.791409848,2845670.375098379,20311420.88280781
1360.0,967973.9237650429,5625307.921789632,2845667.104206274,20310797.84527728
1365.0,967970.2721940556,5625309.440080217,2845665.3449576525,20310180.02659942
1370.0,967965.3369269582,5625310.572394134,2845664.7853566064,20309565.40450797
1375.0,967958.8467916956,5625311.582622768,2845664.9959768327,20308955.545448266
1380.0,967950.682816599,5625312.746605096,2845665.471997211,20308349.03568751
1385.0,967940.8898755872,5625314.325127118,2845665.6826174245,20307747.295383804
1390.0,967929.6722949463,5625316.538394892,2845665.123016395,20307148.550133202
1395.0,967917.373852042,5625319.54447985,2845663.363767469,20306554.936841052
1400.0,967904.4441240744,5625323.4238462085,2845660.0928733614,20305964.578546956
1405.0,967891.3944809521,5625328.171474987,2845655.1463063126,20305378.5417323
1410.0,967878.7480298772,5625333.697355528,2845648.524064153,20304796.247922882
1415.0,967866.98841112,5625339.83529648,2845640.3901706487,20304218.99621638
1420.0,967856.5124568377,5625346.359193715,2845631.0566201136,20303646.22418936
1425.0,967847.591346742,5625353.00516288,2845620.952837758,20303076.949158978
1430.0,967840.3440628636,5625359.497370055,2845610.5836450644,20302513.02430707
1435.0,967834.7257419336,5625365.575032077,2845600.4798446433,20301954.02498209
1440.0,967830.532065828,5625371.017943521,2845591.1462615733,20301398.95531407
1445.0,967827.4192606524,5625375.668031558,2845583.0123273074,20300849.369487997
1450.0,967824.937747112,5625379.444828786,2845576.390043427,20300304.27994268
1455.0,967822.5761483808,5625382.353349421,2845571.443440217,20299763.854854338
1460.0,967819.8113475912,5625384.483598002,2845568.1725198487,20299227.364292543
1465.0,967816.1596947458,5625386.001758719,2845566.413256027,20298696.2785425
1470.0,967811.2243502487,5625387.1339279385,2845565.853650145,20298168.468248118
1475.0,967804.7341305044,5625388.143982338,2845566.064272192,20297645.016682494
1480.0,967796.5700529969,5625389.307749076,2845566.5402966826,20297125.99613706
1485.0,967786.7769825524,5625390.886006379,2845566.7509187167,20296610.997813977
1490.0,967775.5592390102,5625393.098957342,2845566.1913128514,20296099.431401934
1495.0,967763.2605965657,5625396.104675539,2845564.4320487245,20295591.964050435
1500.0,967750.3306328348,5625399.98363221,2845561.161126354,20295088.77808687
1505.0,967737.2807216871,5625404.730819602,2845556.214516565,20294589.3653638
1510.0,967724.6339774458,5625410.256241391,2845549.592217185,20294094.447987113
1515.0,967712.8740499605,5625416.393722253,2845541.4582534,20293603.71821304
1520.0,967702.3977824934,5625422.917174227,2845532.1246222183,20293117.605887827
1525.0,967693.4763662964,5625429.5627276655,2845522.0207525613,20292636.155027714
1530.0,967686.2287942464,5625436.054560472,2845511.6514702733,20292159.449073497
1535.0,967680.6102121669,5625442.131897254,2845501.5475825504,20291686.512579102
1540.0,967676.41630838,5625447.574535546,2845492.213918836,20291219.17409033
1545.0,967673.303312162,5625452.224400385,2845484.0799142905,20290756.795127545
1550.0,967670.8216438028,5625456.001017341,2845477.4575731917,20290298.931909762
1555.0,967668.459922514,5625458.909389403,2845472.5109272413,20289845.38399715
1560.0,967665.69502431,5625461.039506776,2845469.239978612,20289396.186468247
1565.0,967662.043289612,5625462.55753762,2845467.4806995885,20288951.885426085
1570.0,967657.1078677216,5625463.689562141,2845466.921088872,20288510.96836403
1575.0,967650.617563502,5625464.699442301,2845467.131712738,20288074.99284227
1580.0,967642.4533835913,5625465.8629934415,2845467.6077413433,20287642.660634685
1585.0,967632.660183724,5625467.440986018,2845467.818365196,20287213.801386233
1590.0,967621.4422772931,5625469.653620167,2845467.2587544965,20286790.542956058
1595.0,967609.1434353229,5625472.65897159,2845465.4994751685,20286369.63381642
1600.0,967596.2132358452,5625476.537518562,2845462.2285245364,20285953.67470031
1605.0,967583.1630566913,5625481.284264553,2845457.2818720075,20285541.37723029
1610.0,967570.5160193023,5625486.8092275765,2845450.6595154093,20285133.68995074
1615.0,967558.7557831102,5625492.946248335,2845442.525481346,20284730.39011948
1620.0,967548.2792024785,5625499.469255033,2845433.1917695208,20284331.66538891
1625.0,967539.3574801987,5625506.114392732,2845423.087812565,20283937.762641955
1630.0,967532.1096199951,5625512.605851157,2845412.7184406864,20283548.288733672
1635.0,967526.490776782,5625518.682862685,2845402.6144656665,20283163.08909847
1640.0,967522.2966453272,5625524.125227816,2845393.280721308,20282782.673798077
1645.0,967519.1834580784,5625528.7748694485,2845385.1466464857,20282407.401485074
1650.0,967516.7016349093,5625532.551306127,2845378.52424817,20282037.13466345
1655.0,967514.3397910708,5625535.4595296085,2845373.5775594814,20281669.874927193
1660.0,967511.574795458,5625537.58951577,2845370.306582592,20281308.68436316
1665.0,967507.9229789132,5625539.107416738,2845368.547288369,20280951.14547423
1670.0,967502.9874796344,5625540.239296554,2845367.9876728174,20280597.815608043
1675.0,967496.4970909464,5625541.249002472,2845368.198298503,20280248.432416804
1680.0,967488.3328086408,5625542.412338009,2845368.674331221,20279903.891581412
1685.0,967478.5394793613,5625543.990065853,2845368.884956894,20279562.449488577
1690.0,967467.3214100536,5625546.202383176,2845368.3253413583,20279224.884569492
1695.0,967455.0223685723,5625549.207367818,2845366.566046831,20278892.345862888
1700.0,967442.0919333645,5625553.085505079,2845363.295067939,20278563.703308936
1705.0,967429.0414862223,5625557.831809659,2845358.3483726718,20278239.155743085
1710.0,967416.3941557064,5625563.356313901,2845351.7259588577,20277918.786606852
1715.0,967404.633610827,5625569.492874542,2845343.5918545183,20277603.08713806
1720.0,967394.1567170506,5625576.015435946,2845334.258062051,20277291.049634274
1725.0,967385.2346887084,5625582.660157894,2845324.1540178014,20276984.521389302
1730.0,967377.9865403688,5625589.151241923,2845313.784556334,20276682.97227466
1735.0,967372.3674360374,5625595.227928187,2845303.680494019,20276385.10027776
1740.0,967368.1730769285,5625600.670020145,2845294.346669021,20276092.19365443
1745.0,967365.0596986596,5625605.319438565,2845286.2125239237,20275804.869394463
1750.0,967362.5777206898,5625609.095694955,2845279.590068394,20275521.3663177
1755.0,967360.2157543087,5625612.003769853,2845274.643336968,20275242.838021673
1760.0,967357.4506612936,5625614.133624799,2845271.3723318186,20274968.07322612
1765.0,967353.7987629072,5625615.651395885,2845269.6130223963,20274697.819816723
1770.0,967348.8631862459,5625616.783130993,2845269.05340201,20274431.987418942
1775.0,967342.3727130964,5625617.7926626615,2845269.2640295154,20274170.53978806
1780.0,967334.2083284041,5625618.955782595,2845269.7400663462,20273912.361819696
1785.0,967324.4148697215,5625620.5332457,2845269.9506938388,20273659.307842374
1790.0,967313.19663755,5625622.745246189,2845269.391073468,20273409.93670676
1795.0,967300.8973965726,5625625.749864039,2845267.631763742,20273163.465801224
1800.0,967287.9667256514,5625629.627591576,2845264.3607565896,20272921.906671636
1805.0,967274.91601054,5625634.373454732,2845259.4140185863,20272684.424593825
1810.0,967262.2683869164,5625639.897500179,2845252.7915475583,20272452.375647888
1815.0,967250.50753337,5625646.033600689,2845244.6573729445,20272223.66620911
1820.0,967240.0303264692,5625652.5557167865,2845235.3234998393,20272000.31650685
1825.0,967231.1079920831,5625659.200022967,2845225.2193682967,20271781.231805246
1830.0,967223.8595556255,5625665.690732586,2845214.849817245,20271565.92970302
1835.0,967218.2401901915,5625671.767093574,2845204.7456676387,20271357.221775766
1840.0,967214.045603442,5625677.208912351,2845195.411762004,20271152.15360085
1845.0,967210.9320341649,5625681.858107546,2845187.2775466344,20270951.477335326
1850.0,967208.4499014028,5625685.634183643,2845180.655033892,20270755.90358959
1855.0,967206.0878124869,5625688.542109952,2845175.7082597306,20270564.403963596
1860.0,967203.3226220752,5625690.671833677,2845172.4372263225,20270377.68244079
1865.0,967199.6706418531,5625692.189474879,2845170.677901701,20270195.179549735
1870.0,967194.7349878151,5625693.321065275,2845170.11827648,20270017.032523938
1875.0,967188.24443021,5625694.330422693,2845170.328905805,20269842.48712802
1880.0,967180.0799431392,5625695.493327012,2845170.804946748,20269672.241268232
1885.0,967170.2863550648,5625697.0705253715,2845171.0155760604,20269506.075949386
