t,X,Y,Z,p
890.0,968700.178978862,5624933.647094681,2846159.768710895,20447530.119942587
895.0,968687.8815338784,5624936.655013299,2846158.0095379823,20446398.049659226
900.0,968674.95298498,5624940.536427926,2846154.7387852017,20445269.70391247
905.0,968661.9046822608,5624945.28626344,2846149.7924318817,20444146.75821327
910.0,968649.2596973166,5624950.8144375365,2846143.1704758513,20443026.34387754
915.0,968637.5016225027,5624956.9546787115,2846135.0369337895,20441909.455539614
920.0,968627.0272344457,5624963.48080204,2846125.7037865287,20440796.506002907
925.0,968618.1076551463,5624970.128849617,2846115.6004407257,20439687.3349672
930.0,968610.8618123912,5624976.622928439,2846105.23169605,20438581.555873618
935.0,968605.2447974469,5624982.702216488,2846095.1283321767,20437479.789079305
940.0,968601.0522599508,5624988.146493536,2846085.795152377,20436382.060305487
945.0,968597.9404101545,5624992.797697435,2846077.661569547,20435288.844011724
950.0,968595.4596708459,5624996.575395917,2846071.039571788,20434199.55171413
955.0,968593.0986850105,5624999.4846593365,2846066.0931822998,20433115.161036715
960.0,968590.3343713856,5625001.615563887,2846062.822403255,20432035.122930966
965.0,968586.6831278859,5625003.134373909,2846061.063215443,20430960.5060131
970.0,968581.748170444,5625004.267266573,2846060.503633739,20429889.845166545
975.0,968575.2583731741,5625005.2781921,2846060.7142466856,20428824.58325251
980.0,968567.0948078028,5625006.443036742,2846061.19025061,20427764.004983876
985.0,968557.3023846224,5625008.022617574,2846061.4008635436,20426707.01802502
990.0,968546.0854557088,5625010.237152501,2846060.841281857,20425654.658090312
995.0,968533.787811112,5625013.244704407,2846059.08209374,20424607.35917064
1000.0,968520.8590263664,5625017.125709403,2846055.811312692,20423563.220370702
1005.0,968507.8104555295,5625021.875103597,2846050.8649166236,20422523.40682713
1010.0,968495.1651773195,5625027.40281901,2846044.2429033625,20421487.3366471
1015.0,968483.4067936764,5625033.54260017,2846036.109291008,20420455.241642028
1020.0,968472.932092334,5625040.068278307,2846026.776063087,20419425.95475889
1025.0,968464.0122068371,5625046.715910234,2846016.6726299673,20418400.594034635
1030.0,968456.7660758216,5625053.20961475,2846006.3037956813,20417379.358961552
1035.0,968451.1487996487,5625059.288577619,2845996.200344493,20416362.095228594
1040.0,968446.9560344036,5625064.732581563,2845986.8670840333,20415348.91198416
1045.0,968443.8439935092,5625069.38356231,2845978.7334309113,20414339.70253635
1050.0,968441.3630993359,5625073.161080553,2845972.1113759237,20413334.8820901
1055.0,968439.0019909064,5625076.070195428,2845967.164943688,20412334.377280675
1060.0,968436.2375798369,5625078.2009687945,2845963.8941363767,20411338.639710613
1065.0,968432.5862544564,5625079.719648962,2845962.1349333613,20410348.062367536
1070.0,968427.6512195923,5625080.8523969455,2845961.5753468224,20409362.720640827
1075.0,968421.1613378144,5625081.863148255,2845961.785961588,20408381.116628014
1080.0,968412.9976699995,5625083.027777325,2845962.261969627,20407404.402317367
1085.0,968403.2051173459,5625084.607093466,2845962.4725843812,20406432.176686104
1090.0,968391.9880254824,5625086.821311617,2845961.9129978577,20405464.751960687
1095.0,968379.6901812869,5625089.8284968,2845960.153794538,20404501.26598615
1100.0,968366.7611607106,5625093.709092157,2845956.882985223,20403541.035688296
1105.0,968353.7123217743,5625098.458045014,2845951.9365464067,20402586.59644267
1110.0,968341.0667503187,5625103.985301731,2845945.3144759187,20401635.172295175
1115.0,968329.3080578664,5625110.12462286,2845937.1807932737,20400686.593432803
1120.0,968318.8330432588,5625116.649855793,2845927.8474846943,20399742.675770335
1125.0,968309.9128515831,5625123.29707205,2845917.7439642614,20398802.227677904
1130.0,968302.6664323256,5625129.790402252,2845907.3750403686,20397865.87026311
1135.0,968297.0488949395,5625135.869039927,2845897.271501868,20396933.149871457
1140.0,968292.8559019592,5625141.3127707625,2845887.9381607515,20396003.971095707
1145.0,968289.7436699776,5625145.9635283435,2845879.8044373393,20395079.90269906
1150.0,968287.2626209492,5625149.7408663435,2845873.182325126,20394160.6283942
1155.0,968284.9013899331,5625152.649832667,2845868.235850145,20393245.105706017
1160.0,968282.1368814243,5625154.780474843,2845864.965014568,20392334.384653486
1165.0,968278.4854741695,5625156.299025155,2845863.20579635,20391428.234668206
1170.0,968273.5503618885,5625157.431628454,2845862.6462049745,20390526.72949449
1175.0,968267.060395609,5625158.442205542,2845862.8568215608,20389630.01100423
1180.0,968258.8966253591,5625159.606619038,2845863.3328337125,20388738.001077596
1185.0,968249.1039432427,5625161.185670477,2845863.543450286,20387851.19080902
1190.0,968237.8866884408,5625163.399571843,2845862.983858928,20386968.51374274
1195.0,968225.5886446609,5625166.406390295,2845861.2246404057,20386089.332399707
1200.0,968212.6593882708,5625170.286575997,2845857.953802825,20385215.41588947
1205.0,968199.6102812542,5625175.035087508,2845853.0073212637,20384344.530886177
1210.0,968186.9644165724,5625180.561885513,2845846.38519355,20383478.227504473
1215.0,968175.2054153315,5625186.700746599,2845838.2514406163,20382615.319080435
1220.0,968164.7300874788,5625193.225534313,2845828.918051382,20381756.357196197
1225.0,968155.8095896437,5625199.872334886,2845818.814443638,20380901.53293186
1230.0,968148.5628821616,5625206.36529076,2845808.4454301423,20380049.547664076
1235.0,968142.9450835786,5625212.44360323,2845798.3418043307,20379202.127390765
1240.0,968138.7518628762,5625217.887060945,2845789.00838256,20378358.46207122
1245.0,968135.6394398186,5625222.537595352,2845780.874588862,20377520.09320726
1250.0,968133.1582359438,5625226.314753101,2845774.252419424,20376685.149052083
1255.0,968130.7968823487,5625229.223570868,2845769.3059016983,20375854.915191878
1260.0,968128.0322764072,5625231.3540818505,2845766.035037856,20375029.010176353
1265.0,968124.380787283,5625232.872502301,2845764.2758044368,20374208.388039123
1270.0,968119.4455975912,5625234.00496091,2845763.7162082256,20373391.902790584
1275.0,968112.9555468165,5625235.015363773,2845763.9268266317,20372580.74631181
1280.0,968104.7916741392,5625236.179561689,2845764.4028428975,20371774.050793245
1285.0,968094.99886257,5625237.758348423,2845764.613461292,20370971.83098025
1290.0,968083.7814448423,5625239.971932996,2845764.053865097,20370173.971573535
1295.0,968071.4832014929,5625242.978384706,2845762.2946313727,20369381.218090598
1300.0,968058.5537093059,5625246.8581607435,2845759.023765528,20368591.344479818
1305.0,968045.5043342272,5625251.606230894,2845754.0772412224,20367806.687731307
1310.0,968032.8581763392,5625257.132570175,2845747.4550562836,20367025.466680296
1315.0,968021.09886633,5625263.2709712,2845739.3212330644,20366248.620293234
1320.0,968010.623225252,5625269.7953136815,2845729.987763178,20365474.66292307
1325.0,968001.7024212772,5625276.441698558,2845719.8840681277,20364705.495372057
1330.0,967994.455425588,5625282.934280089,2845709.5149650313,20363939.264711477
1335.0,967988.8373658236,5625289.012267341,2845699.4112519133,20363177.115220692
1340.0,967984.643917413,5625294.455451925,2845690.077749491,20362419.436476078
1345.0,967981.5313032907,5625299.105763153,2845681.943885508,20361665.822374336
1350.0,967979.0499445788,5625302.882740644,2845675.3216588483,20360917.187714882
1355.0,967976.6884684119,5625305.791409848,2845670.375098379,20360171.90385733
1360.0,967973.9237650429,5625307.921789632,2845667.104206274,20359432.41290556
1365.0,967970.2721940556,5625309.440080217,2845665.3449576525,20358696.874659337
1370.0,967965.3369269582,5625310.572394134,2845664.7853566064,20357966.027180955
1375.0,967958.8467916956,5625311.582622768,2845664.9959768327,20357240.20320003
1380.0,967950.682816599,5625312.746605096,2845665.471997211,20356519.399481997
1385.0,967940.8898755872,5625314.325127118,2845665.6826174245,20355801.883133274
1390.0,967929.6722949463,5625316.538394892,2845665.123016395,20355090.591995034
1395.0,967917.373852042,5625319.54447985,2845663.363767469,20354382.59465908
1400.0,967904.4441240744,5625323.4238462085,2845660.0928733614,20353679.165065728
1405.0,967891.3944809521,5625328.171474987,2845655.1463063126,20352979.69441352
1410.0,967878.7480298772,5625333.697355528,2845648.524064153,20352284.45651024
1415.0,967866.98841112,5625339.83529648,2845640.3901706487,20351593.22558063
1420.0,967856.5124568377,5625346.359193715,2845631.0566201136,20350904.886978384
1425.0,967847.591346742,5625353.00516288,2845620.952837758,20350222.352723762
1430.0,967840.3440628636,5625359.497370055,2845610.5836450644,20349542.07890839
1435.0,967834.7257419336,5625365.575032077,2845600.4798446433,20348866.57442491
1440.0,967830.532065828,5625371.017943521,2845591.1462615733,20348194.40371211
1445.0,967827.4192606524,5625375.668031558,2845583.0123273074,20347526.94310533
1450.0,967824.937747112,5625379.444828786,2845576.390043427,20346863.073937073
1455.0,967822.5761483808,5625382.353349421,2845571.443440217,20346203.98800705
1460.0,967819.8113475912,5625384.483598002,2845568.1725198487,20345550.44787632
1465.0,967816.1596947458,5625386.001758719,2845566.413256027,20344901.07796958
1470.0,967811.2243502487,5625387.1339279385,2845565.853650145,20344256.691159025
1475.0,967804.7341305044,5625388.143982338,2845566.064272192,20343616.07473557
1480.0,967796.5700529969,5625389.307749076,2845566.5402966826,20342981.487821404
1485.0,967786.7769825524,5625390.886006379,2845566.7509187167,20342349.918054357
1490.0,967775.5592390102,5625393.098957342,2845566.1913128514,20341723.890608035
1495.0,967763.2605965657,5625396.104675539,2845564.4320487245,20341102.41442438
1500.0,967750.3306328348,5625399.98363221,2845561.161126354,20340484.45923673
1505.0,967737.2807216871,5625404.730819602,2845556.214516565,20339871.87320872
1510.0,967724.6339774458,5625410.256241391,2845549.592217185,20339262.025071453
1515.0,967712.8740499605,5625416.393722253,2845541.4582534,20338657.310076687
1520.0,967702.3977824934,5625422.917174227,2845532.1246222183,20338055.355551343
1525.0,967693.4763662964,5625429.5627276655,2845522.0207525613,20337458.12747971
1530.0,967686.2287942464,5625436.054560472,2845511.6514702733,20336864.270941038
1535.0,967680.6102121669,5625442.131897254,2845501.5475825504,20336275.07986331
1540.0,967676.41630838,5625447.574535546,2845492.213918836,20335689.21349047
1545.0,967673.303312162,5625452.224400385,2845484.0799142905,20335107.573557224
1550.0,967670.8216438028,5625456.001017341,2845477.4575731917,20334530.857659
1555.0,967668.459922514,5625458.909389403,2845472.5109272413,20333958.47291815
1560.0,967665.69502431,5625461.039506776,2845469.239978612,20333389.99173729
1565.0,967662.043289612,5625462.55753762,2845467.4806995885,20332826.883670054
1570.0,967657.1078677216,5625463.689562141,2845466.921088872,20332268.2814486
1575.0,967650.617563502,5625464.699442301,2845467.131712738,20331714.613881342
1580.0,967642.4533835913,5625465.8629934415,2845467.6077413433,20331165.523241825
1585.0,967632.660183724,5625467.440986018,2845467.818365196,20330620.725438286
1590.0,967621.4422772931,5625469.653620167,2845467.2587544965,20330081.27946475
1595.0,967609.1434353229,5625472.65897159,2845465.4994751685,20329545.127898484
1600.0,967596.2132358452,5625476.537518562,2845462.2285245364,20329014.349032596
1605.0,967583.1630566913,5625481.284264553,2845457.2818720075,20328487.16019494
1610.0,967570.5160193023,5625486.8092275765,2845450.6595154093,20327964.879287213
1615.0,967558.7557831102,5625492.946248335,2845442.525481346,20327445.274122946
1620.0,967548.2792024785,5625499.469255033,2845433.1917695208,20326930.154158298
1625.0,967539.3574801987,5625506.114392732,2845423.087812565,20326419.659255974
1630.0,967532.1096199951,5625512.605851157,2845412.7184406864,20325912.34549482
1635.0,967526.490776782,5625518.682862685,2845402.6144656665,20325409.11783799
1640.0,967522.2966453272,5625524.125227816,2845393.280721308,20324910.34904755
1645.0,967519.1834580784,5625528.7748694485,2845385.1466464857,20324415.196328003
1650.0,967516.7016349093,5625532.551306127,2845378.52424817,20323925.2167209
1655.0,967514.3397910708,5625535.4595296085,2845373.5775594814,20323439.1468536
1660.0,967511.574795458,5625537.58951577,2845370.306582592,20322957.474757794
1665.0,967507.9229789132,5625539.107416738,2845368.547288369,20322480.701145053
1670.0,967502.9874796344,5625540.239296554,2845367.9876728174,20322008.703012224
1675.0,967496.4970909464,5625541.249002472,2845368.198298503,20321540.693425473
1680.0,967488.3328086408,5625542.412338009,2845368.674331221,20321078.414939772
1685.0,967478.5394793613,5625543.990065853,2845368.884956894,20320620.068323553
1690.0,967467.3214100536,5625546.202383176,2845368.3253413583,20320167.07630336
1695.0,967455.0223685723,5625549.207367818,2845366.566046831,20319717.680035595
1700.0,967442.0919333645,5625553.085505079,2845363.295067939,20319273.264279723
1705.0,967429.0414862223,5625557.831809659,2845358.3483726718,20318832.857907005
1710.0,967416.3941557064,5625563.356313901,2845351.7259588577,20318396.7785806
1715.0,967404.633610827,5625569.492874542,2845343.5918545183,20317964.44684855
1720.0,967394.1567170506,5625576.015435946,2845334.258062051,20317536.590227805
1725.0,967385.2346887084,5625582.660157894,2845324.1540178014,20317111.60771613
1730.0,967377.9865403688,5625589.151241923,2845313.784556334,20316692.04481343
1735.0,967372.3674360374,5625595.227928187,2845303.680494019,20316274.970292054
1740.0,967368.1730769285,5625600.670020145,2845294.346669021,20315862.44973394
1745.0,967365.0596986596,5625605.319438565,2845286.2125239237,20315454.938926905
1750.0,967362.5777206898,5625609.095694955,2845279.590068394,20315051.014530055
1755.0,967360.2157543087,5625612.003769853,2845274.643336968,20314651.40050342
1760.0,967357.4506612936,5625614.133624799,2845271.3723318186,20314257.045746677
1765.0,967353.7987629072,5625615.651395885,2845269.6130223963,20313866.77989098
1770.0,967348.8631862459,5625616.783130993,2845269.05340201,20313480.99834496
1775.0,967342.3727130964,5625617.7926626615,2845269.2640295154,20313100.233961955
1780.0,967334.2083284041,5625618.955782595,2845269.7400663462,20312724.01747376
1785.0,967324.4148697215,5625620.5332457,2845269.9506938388,20312352.81225934
1790.0,967313.19663755,5625622.745246189,2845269.391073468,20311985.72617668
1795.0,967300.8973965726,5625625.749864039,2845267.631763742,20311624.124936774
1800.0,967287.9667256514,5625629.627591576,2845264.3607565896,20311265.836025238
1805.0,967274.91601054,5625634.373454732,2845259.4140185863,20310912.141967587
1810.0,967262.2683869164,5625639.897500179,2845252.7915475583,20310562.577042326
1815.0,967250.50753337,5625646.033600689,2845244.6573729445,20310217.220872745
1820.0,967240.0303264692,5625652.5557167865,2845235.3234998393,20309875.874316268
1825.0,967231.1079920831,5625659.200022967,2845225.2193682967,20309538.939339776
1830.0,967223.8595556255,5625665.690732586,2845214.849817245,20309205.69217149
1835.0,967218.2401901915,5625671.767093574,2845204.7456676387,20308876.34903594
1840.0,967214.045603442,5625677.208912351,2845195.411762004,20308551.084160857
1845.0,967210.9320341649,5625681.858107546,2845187.2775466344,20308229.41278844
1850.0,967208.4499014028,5625685.634183643,2845180.655033892,20307913.670952175
1855.0,967206.0878124869,5625688.542109952,2845175.7082597306,20307600.27765836
1860.0,967203.3226220752,5625690.671833677,2845172.4372263225,20307292.302360415
1865.0,967199.6706418531,5625692.189474879,2845170.677901701,20306988.714751173
1870.0,967194.7349878151,5625693.321065275,2845170.11827648,20306690.57856024
1875.0,967188.24443021,5625694.330422693,2845170.328905805,20306396.091917794
1880.0,967180.0799431392,5625695.493327012,2845170.804946748,20306107.001808073
1885.0,967170.2863550648,5625697.0705253715,2845171.0155760604,20305822.327011175
